X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.3139733749812,44.9951691513463,0026XX 16TH AVE N,MP202186068         ,4     ,2021/04/25 00:00:00+00,1507,2021/04/25 00:00:00+00,2021/04/25 15:07:00+00,1505,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/26 00:00:00+00,15831,-93.31398179,44.99517286,-10387664,5620761,Willard - Hay,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4158
-93.238640655255,44.9803339483219,0012XX UNIVERSITY AVE SE,MP202186070         ,2     ,2021/04/25 00:00:00+00,1353,2021/03/28 00:00:00+00,2021/04/25 13:53:00+00,1218,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/26 00:00:00+00,21096,-93.23864364,44.98033763,-10379278,5618426,University of Minnesota,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4159
-93.2624999092012,44.9348768570087,0037XX CHICAGO AVE ,MP202186081         ,3     ,2021/04/25 00:00:00+00,1235,2021/04/25 00:00:00+00,2021/04/25 12:35:00+00,1215,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/04/26 00:00:00+00,25151,-93.26250258,44.93488239,-10381934,5611275,Powderhorn Park,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4160
-93.2910483689305,44.9973988648927,,MP202186101         ,4     ,2021/04/25 00:00:00+00,1320,2021/04/11 00:00:00+00,2021/04/25 13:20:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,,-93.29105,44.9974,-10385112,5621112,Near - North,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4161
-93.2777083869613,44.970503114667,0013XX NICOLLET MALL  ,MP202186125         ,1     ,2021/04/25 00:00:00+00,1611,2021/04/21 00:00:00+00,2021/04/25 16:11:00+00,1730,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/04/26 00:00:00+00,16714,-93.27771387,44.97050597,-10383627,5616879,Loring Park,2021/04/28 00:00:00+00,2021/04/29 07:03:23+00,4162
-93.2511721534684,44.9546380483156,0026XX 16TH AVE S,MP202186149         ,3     ,2021/04/25 00:00:00+00,1500,2021/04/24 00:00:00+00,2021/04/25 15:00:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,19488,-93.25118066,44.95464048,-10380673,5614383,East Phillips,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4163
-93.2759656553101,44.9341200996056,0001XX 38TH ST E,MP202186150         ,5     ,2021/04/25 00:00:00+00,1813,2021/04/23 00:00:00+00,2021/04/25 18:13:00+00,700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,15466,-93.27596883,44.93412645,-10383433,5611156,King Field,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4164
-93.3006423761649,45.0131885977292,,MP202186158         ,4     ,2021/04/25 00:00:00+00,1618,2021/04/25 00:00:00+00,2021/04/25 16:18:00+00,1528,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/25 00:00:00+00,,-93.30065,45.01319,-10386180,5623598,Folwell,2021/04/27 00:00:00+00,2021/04/28 07:00:27+00,4165
-93.2879851138117,44.9996793083725,0006XX BROADWAY AVE W,MP202186160         ,4     ,2021/04/25 00:00:00+00,1531,2021/04/25 00:00:00+00,2021/04/25 15:31:00+00,1531,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,16689,-93.2879891,44.99968546,-10384771,5621471,Hawthorne,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4166
-93.2661380861019,44.9992537171744,0011XX 2ND ST NE,MP202186167         ,2     ,2021/04/25 00:00:00+00,1728,2021/04/18 00:00:00+00,2021/04/25 17:28:00+00,1,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/26 00:00:00+00,22495,-93.26614552,44.99925644,-10382339,5621404,Sheridan,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4167
-93.2753368346113,44.952838967802,0027XX STEVENS AVE ,MP202186182         ,5     ,2021/04/25 00:00:00+00,1545,2021/04/25 00:00:00+00,2021/04/25 15:45:00+00,1530,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/04/26 00:00:00+00,17931,-93.2753434,44.95284146,-10383363,5614100,Whittier,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4168
-93.2925755049135,45.00370003636,,MP202186198         ,4     ,2021/04/25 00:00:00+00,1619,2021/04/25 00:00:00+00,2021/04/25 16:19:00+00,1600,ROBPER  ,ROBBERY OF PERSON             ,04 ,2021/04/26 00:00:00+00,,-93.29258,45.00371,-10385282,5622104,Hawthorne,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4169
-93.2322177009735,44.9125896727598,,MP202186207         ,3     ,2021/04/25 00:00:00+00,1311,2021/04/25 00:00:00+00,2021/04/25 13:11:00+00,1300,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/04/25 00:00:00+00,,-93.23222,44.91259,-10378563,5607771,Keewaydin,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4170
-93.2606763291744,44.9573270281712,0009XX 25TH ST E,MP202186216         ,3     ,2021/04/25 00:00:00+00,1751,2021/04/25 00:00:00+00,2021/04/25 17:51:00+00,1,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,16429,-93.26067665,44.95732885,-10381731,5614806,Midtown Phillips,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4171
-93.2243484590846,44.9026390633054,0055XX 33RD AVE S,MP202186233         ,3     ,2021/04/25 00:00:00+00,1740,2021/04/25 00:00:00+00,2021/04/25 17:40:00+00,1740,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,13001,-93.22435562,44.90264503,-10377687,5606207,Wenonah,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4172
-93.3107933388755,45.0159510360028,0033XX RUSSELL AVE N,MP202186260         ,4     ,2021/04/25 00:00:00+00,1833,2021/04/25 00:00:00+00,2021/04/25 18:33:00+00,1833,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/04/26 00:00:00+00,10174,-93.31079706,45.0159514,-10387310,5624033,Cleveland,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4173
-93.2868173039423,44.9980404473032,0005XX BROADWAY AVE W,MP202186281         ,4     ,2021/04/25 00:00:00+00,1922,2021/04/25 00:00:00+00,2021/04/25 19:22:00+00,1855,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/26 00:00:00+00,19499,-93.28682278,44.99804509,-10384641,5621213,Near - North,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4174
-93.2511721534684,44.9546380483156,0026XX 16TH AVE S,MP202186342         ,3     ,2021/04/25 00:00:00+00,2050,2021/04/25 00:00:00+00,2021/04/25 20:50:00+00,2045,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2021/04/26 00:00:00+00,19488,-93.25118066,44.95464048,-10380673,5614383,East Phillips,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4175
-93.2709440728719,44.9483505564274,0003XX LAKE ST E,MP202186403         ,3     ,2021/04/25 00:00:00+00,2232,2021/04/24 00:00:00+00,2021/04/25 22:32:00+00,2035,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,21861,-93.27094948,44.94835251,-10382874,5613394,Central,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4176
-93.2524657274776,44.9528453250762,0027XX BLOOMINGTON AVE ,MP202186503         ,3     ,2021/04/26 00:00:00+00,422,2021/04/25 00:00:00+00,2021/04/26 04:22:00+00,2300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2021/04/26 00:00:00+00,16443,-93.25247076,44.95284615,-10380817,5614101,Midtown Phillips,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4177
-93.2776005891272,44.9848579802849,0005XX 4TH ST N,MP202186517         ,1     ,2021/04/26 00:00:00+00,355,2021/04/26 00:00:00+00,2021/04/26 03:55:00+00,351,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/26 00:00:00+00,17134,-93.2776047,44.98486286,-10383615,5619138,North Loop,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4178
-93.2353797707736,44.9809757217759,0004XX 14TH AVE SE,MP202186523         ,2     ,2021/04/26 00:00:00+00,452,2021/04/26 00:00:00+00,2021/04/26 04:52:00+00,452,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2021/04/26 00:00:00+00,16640,-93.23538811,44.98098175,-10378915,5618527,Marcy Holmes,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4179
-93.252384879102,44.9260304394897,0042XX BLOOMINGTON AVE ,MP202186543         ,3     ,2021/04/26 00:00:00+00,623,2021/04/26 00:00:00+00,2021/04/26 06:23:00+00,600,DASLT2  ,2ND DEG DOMES ASLT            ,05 ,2021/04/26 00:00:00+00,12243,-93.25238817,44.92603188,-10380808,5609884,Northrop,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4180
-93.2793253544728,44.9670393619926,0015XX LASALLE AVE ,MP202186545         ,1     ,2021/04/26 00:00:00+00,600,2021/04/26 00:00:00+00,2021/04/26 06:00:00+00,200,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/26 00:00:00+00,15055,-93.27932994,44.96704546,-10383807,5616334,Loring Park,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4181
-93.2524657274776,44.9528453250762,0027XX BLOOMINGTON AVE ,MP202186551         ,3     ,2021/04/26 00:00:00+00,800,2021/04/26 00:00:00+00,2021/04/26 08:00:00+00,755,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,16443,-93.25247076,44.95284615,-10380817,5614101,East Phillips,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4182
-93.2880479958816,44.9537353365212,,MP202186560         ,5     ,2021/04/26 00:00:00+00,753,2021/04/25 00:00:00+00,2021/04/26 07:53:00+00,2215,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/26 00:00:00+00,,-93.28805,44.95374,-10384778,5614241,Whittier,2021/04/27 00:00:00+00,2021/04/28 07:00:27+00,4183
-93.2818496204211,44.9693273688609,0013XX WILLOW ST ,MP202186618         ,1     ,2021/04/26 00:00:00+00,930,2021/04/23 00:00:00+00,2021/04/26 09:30:00+00,1200,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/26 00:00:00+00,17268,-93.28185409,44.96932975,-10384088,5616694,Loring Park,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4184
-93.2778072016426,44.9693782124213,0013XX NICOLLET AVE ,MP202186637         ,1     ,2021/04/26 00:00:00+00,1015,2021/04/24 00:00:00+00,2021/04/26 10:15:00+00,1000,THEFT   ,OTHER THEFT                   ,07 ,2021/04/26 00:00:00+00,16712,-93.2778161,44.96938053,-10383638,5616702,Loring Park,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4185
-93.290114121035,44.9376939418638,0008XX 36TH ST W,MP202186688         ,5     ,2021/04/26 00:00:00+00,1223,2021/04/26 00:00:00+00,2021/04/26 12:23:00+00,1130,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2021/04/27 00:00:00+00,13099,-93.290121,44.93769518,-10385008,5611718,CARAG,2021/04/28 00:00:00+00,2021/04/29 07:03:23+00,4186
-93.2113767863819,44.9459536264214,0031XX 43RD AVE S,MP202186704         ,3     ,2021/04/26 00:00:00+00,1206,2021/04/26 00:00:00+00,2021/04/26 12:06:00+00,700,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/04/26 00:00:00+00,11090,-93.21138237,44.945958,-10376243,5613017,Cooper,2021/04/26 00:00:00+00,2021/04/27 08:09:32+00,4187
-93.2208809620879,44.9915035932464,0022XX HENNEPIN AVE E,MP202186820         ,2     ,2021/04/26 00:00:00+00,1931,2021/04/25 00:00:00+00,2021/04/26 19:31:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/27 00:00:00+00,21715,-93.22088389,44.9915085,-10377301,5620184,Como,2021/04/27 00:00:00+00,2021/04/27 08:09:32+00,4188
-93.2473363472053,45.0158621320187,0026XX CENTRAL AVE NE,MP202186983         ,2     ,2021/04/26 00:00:00+00,1948,2021/04/26 00:00:00+00,2021/04/26 19:48:00+00,1630,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/04/27 00:00:00+00,21554,-93.24734023,45.01586846,-10380246,5624019,Holland,2021/04/27 00:00:00+00,2021/04/27 08:09:32+00,4189
-93.2849218586928,44.9483569141988,0004XX LAKE ST W,MP2021702918        ,5     ,2021/04/30 00:00:00+00,1248,2021/04/03 00:00:00+00,2021/04/30 12:48:00+00,2100,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,19782,-93.28492292,44.94836055,-10384430,5613395,Whittier,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4190
-93.236888940451,44.9848198579116,0011XX 7TH ST SE,MP2021702920        ,2     ,2021/04/30 00:00:00+00,1405,2021/04/26 00:00:00+00,2021/04/30 14:05:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/05/03 00:00:00+00,17732,-93.23689315,44.98482419,-10379083,5619132,Marcy Holmes,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4191
-93.2625448249654,44.9386541355938,0035XX CHICAGO AVE ,MP2021702922        ,3     ,2021/04/30 00:00:00+00,1442,2021/04/15 00:00:00+00,2021/04/30 14:42:00+00,2000,TMVP    ,THEFT-MOTR VEH PARTS          ,07 ,2021/05/03 00:00:00+00,12299,-93.26255047,44.93865852,-10381939,5611869,Powderhorn Park,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4192
-93.2425842593523,44.9819097752537,0009XX UNIVERSITY AVE SE,MP2021702923        ,2     ,2021/04/30 00:00:00+00,1442,2021/04/23 00:00:00+00,2021/04/30 14:42:00+00,1915,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,17722,-93.24258836,44.98191193,-10379717,5618674,Marcy Holmes,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4193
-93.2688599814128,44.978707242833,0004XX MARQUETTE AVE ,MP2021702925        ,1     ,2021/04/30 00:00:00+00,1517,2021/04/15 00:00:00+00,2021/04/30 15:17:00+00,1510,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,17246,-93.26886327,44.97871306,-10382642,5618170,Downtown West,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4194
-93.2905722618299,44.9564307155531,0025XX BRYANT AVE S,MP2021702928        ,5     ,2021/04/30 00:00:00+00,1704,2021/04/28 00:00:00+00,2021/04/30 17:04:00+00,1300,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,16098,-93.29058064,44.95643627,-10385059,5614665,Lowry Hill East,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4195
-93.238523874268,44.9639694760774,0023XX 9TH ST S,MP2021702930        ,3     ,2021/04/30 00:00:00+00,1717,2021/04/23 00:00:00+00,2021/04/30 17:17:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/05/03 00:00:00+00,17201,-93.23853274,44.9639705,-10379265,5615851,Seward,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4196
-93.2855955951559,44.9403900742293,0034XX HARRIET AVE ,MP2021702931        ,5     ,2021/04/30 00:00:00+00,1857,2021/04/30 00:00:00+00,2021/04/30 18:57:00+00,1730,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,11705,-93.28560215,44.94039187,-10384505,5612142,Lyndale,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4197
-93.2353797707736,44.9809757217759,0004XX 14TH AVE SE,MP2021702932        ,2     ,2021/05/01 00:00:00+00,1009,2021/04/01 00:00:00+00,2021/05/01 10:09:00+00,2235,THEFT   ,OTHER THEFT                   ,07 ,2021/05/03 00:00:00+00,16640,-93.23538811,44.98098175,-10378915,5618527,Marcy Holmes,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4198
-93.280331467591,44.988428663522,0008XX 3RD ST N,MP2021702935        ,1     ,2021/05/01 00:00:00+00,1243,2021/04/29 00:00:00+00,2021/05/01 12:43:00+00,2300,THEFT   ,OTHER THEFT                   ,07 ,2021/05/03 00:00:00+00,21090,-93.2803333,44.98843284,-10383919,5619700,North Loop,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4199
-93.2358379115685,45.0299389932137,0034XX ULYSSES ST NE,MP2021702936        ,2     ,2021/05/01 00:00:00+00,1246,2021/05/01 00:00:00+00,2021/05/01 12:46:00+00,1235,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,20072,-93.23584431,45.02994526,-10378966,5626236,Waite Park,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4200
-93.2963753785653,44.9483632719695,0013XX LAKE ST W,MP2021702937        ,5     ,2021/05/01 00:00:00+00,1436,2021/05/01 00:00:00+00,2021/05/01 14:36:00+00,1400,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,17662,-93.29637768,44.94836658,-10385705,5613396,Lowry Hill East,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4201
-93.2893595361964,44.9492024915236,0029XX ALDRICH AVE S,MP2021702938        ,5     ,2021/05/01 00:00:00+00,1615,2021/05/01 00:00:00+00,2021/05/01 16:15:00+00,1100,BIKETF  ,BIKE THEFT                    ,07,2021/05/03 00:00:00+00,21710,-93.28936422,44.94920253,-10384924,5613528,Lowry Hill East,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4202
-93.2907609080396,44.9367846045216,0036XX BRYANT AVE S,MP2021702939        ,5     ,2021/05/01 00:00:00+00,1617,2021/05/01 00:00:00+00,2021/05/01 16:17:00+00,1555,THFTSW  ,THEFT BY SWINDLE              ,07 ,2021/05/03 00:00:00+00,21782,-93.29076319,44.93678879,-10385080,5611575,East Harriet,2021/05/03 00:00:00+00,2021/05/04 07:01:56+00,4203
